UTC_time,lat,lon,alt_m,v_east_ms,v_north_ms,v_up_ms,speed_ms,num_sats
2026-03-21T15:22:30.418880Z,32.16854501,34.81336200,41.72,-0.2656,-0.5607,0.7279,0.9564,10
2026-03-21T15:22:31.418880Z,32.16855173,34.81331246,39.76,0.2069,-0.6580,-0.2637,0.7385,12
2026-03-21T15:22:32.418880Z,32.16857303,34.81329468,40.85,-0.2693,0.0069,1.5104,1.5342,10
2026-03-21T15:22:33.418880Z,32.16860127,34.81331996,40.95,0.2502,-1.0865,-0.0392,1.1157,12
2026-03-21T15:22:34.418880Z,32.16853907,34.81326386,40.59,-0.7040,0.2780,-0.2201,0.7882,11
2026-03-21T15:22:35.418880Z,32.16854060,34.81324709,41.14,-0.6710,0.2200,-1.5474,1.7009,12
2026-03-21T15:22:36.418880Z,32.16858019,34.81332057,42.14,-0.5080,-0.0921,0.7059,0.8745,11
2026-03-21T15:22:37.418880Z,32.16857216,34.81323224,42.24,-0.3129,0.1369,-1.5913,1.6276,12
2026-03-21T15:22:38.418880Z,32.16858030,34.81323147,41.32,-0.3526,0.3085,0.4747,0.6670,12
2026-03-21T15:22:39.418880Z,32.16853185,34.81323471,40.25,-0.3779,0.3044,1.0994,1.2017,12
2026-03-21T15:22:40.418880Z,32.16858525,34.81325051,40.98,0.0292,-0.0864,-0.4441,0.4533,12
2026-03-21T15:22:41.418880Z,32.16853044,34.81320475,41.79,0.0910,0.0499,-0.4386,0.4507,11
2026-03-21T15:22:42.418880Z,32.16856023,34.81325447,41.67,0.6341,-0.1635,-1.7012,1.8229,9
2026-03-21T15:22:43.418880Z,32.16843342,34.81321176,40.90,-0.0169,0.1490,-0.3454,0.3766,12
2026-03-21T15:22:44.418880Z,32.16854578,34.81324799,40.04,-0.0352,-0.0233,0.0049,0.0425,11
2026-03-21T15:22:45.418880Z,32.16851200,34.81335368,40.94,0.0979,0.7457,1.4444,1.6285,8
2026-03-21T15:22:46.418880Z,32.16858803,34.81335299,41.93,-1.7074,-0.5165,7.0618,7.2836,7
2026-03-21T15:22:47.418880Z,32.16841269,34.81320443,43.75,0.0105,-0.3627,-1.5077,1.5507,9
2026-03-21T15:22:48.418880Z,32.16858305,34.81333337,45.32,-0.3278,-0.0584,2.2310,2.2557,9
2026-03-21T15:22:49.418880Z,32.16841737,34.81355398,45.33,-0.7241,0.6616,-2.2843,2.4860,8
2026-03-21T15:22:50.418880Z,32.16858910,34.81338566,43.82,2.5092,-0.5684,-1.2277,2.8507,9
2026-03-21T15:22:51.418880Z,32.16845826,34.81315327,45.94,0.1062,-0.0209,-0.7671,0.7747,9
2026-03-21T15:22:52.418880Z,32.16846093,34.81309820,46.50,0.1678,0.0493,-2.3073,2.3140,7
2026-03-21T15:22:53.418880Z,32.16842737,34.81322051,46.87,-1.0922,2.2747,-0.6774,2.6127,7
2026-03-21T15:22:54.418880Z,32.16857278,34.81338357,47.82,-1.6471,-1.0945,0.0786,1.9792,8
